Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetricProperty,correlatedWith,curator note,definition,definitionEditor,definitionSource,editorNote,editorPreferedTerm,elucidation,exampleOfUsage,expand assertion to,expandExpressionTo,first order logic expression,has associated axiom(fol),has associated axiom(nl),has axiom label,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,hasAge,hasCurationStatus,hasDiagnostic,hasFinances,hasGender,hasMaritalStatus,hasMinimalInformation,hasObsolescenceReason,hasPercentageDistribution,hasRace,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/type,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,importedFrom,in branch,is allocated id range,isDenotatorType,may be identical to,measures,OBO foundry unique label,ontology term requester,ro:locatedIn,ro:locationOf,ro:participatesIn,ro:partOf,scheduled for obsoletion on or after,term replaced by,term tracker item
http://purl.org/net/miCLIP#OfficeOfTheSecretaryOfDefense,Office of the Secretary of Defense,,The Office of the Secretary of Defense (OSD) is the Secretary and Deputy Secretary's (mainly) civilian staff.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Department_of_Defense,OSD,,,,The Office of the Secretary of Defense (OSD) is the Secretary and Deputy Secretary's (mainly) civilian staff.,,http://en.wikipedia.org/wiki/United_States_Department_of_Defense#Military_Departments,,,,,,,,,,,,,,,,,,,,,,,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Department_of_Defense,clip:OfficeOfTheSecretaryOfDefense,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Department_of_Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychological_Health,Psychological Health,,mental health status.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Health_Status,,,,,mental health status.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Psychological_Health,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000000,ontology module,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,ontology file,,,"This class and it's subclasses are applied to OWL ontologies. Using an rdf:type triple will result in problems with OWL-DL. I propose that dcterms:type is instead used to connect an ontology URI with a class from this hierarchy. The class hierarchy is not disjoint, so multiple assertions can be made about a single ontology.",,,,"I have placed this under 'data about an ontology part', but this can be discussed. I think this is OK if 'part' is interpreted reflexively, as an ontology module is the whole ontology rather than part of it.",,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000000,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T20:55:03Z,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000011,external import ontology module,,An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.,false,,,http://purl.obolibrary.org/obo/IAO_8000005,external import,,,,An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000011,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T21:00:14Z,,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/MDR/10011724,Cyclothymic Disorder,,,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MedDRA,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CRISP/2483-7393,Homicide,,killing of one person by another.,false,,,http://purl.bioontology.org/ontology/CRISP/2724-9134,"murder
genocide
killing",,,,killing of one person by another.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRISP thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Male,Male,,"A person who belongs to the sex that normally produces sperm. The term is used to indicate biological sex distinctions, cultural gender role distinctions, or both.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gender,"Human, Male
M",,,,"A person who belongs to the sex that normally produces sperm. The term is used to indicate biological sex distinctions, cultural gender role distinctions, or both.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Male,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CSP/2483-7540,Self Destructive Behavior,,"behavior in which one has a tendency to do harm to oneself, either as a direct or indirect result of their actions; frequently marked by impulse, but also includes chronic, injurious behaviors.",false,,,http://purl.bioontology.org/ontology/CSP/2483-6266,"self injurious behavior
self mutilating behavior",,,,"behavior in which one has a tendency to do harm to oneself, either as a direct or indirect result of their actions; frequently marked by impulse, but also includes chronic, injurious behaviors.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRISP Thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/SNOMEDCT/225482007,Lacks Confidence,,,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mental_and_Behavioral_Signs_and_Symptoms,"Lacking in confidence
Unsure of self
Lacks confidence (finding)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNOMED-CT,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Qualifier,Qualifier,,A term that helps define and render a concept unique.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20189,Modifier,,,,A term that helps define and render a concept unique.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Qualifier,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#ISI-1,ISI-1,,is a ISI index that measures the difficulty falling asleep.,false,,,http://purl.org/net/miCLIP#InsomniaSeverityIndex,,,,,is a ISI index that measures the difficulty falling asleep.,,"(ISI, Bastein, Vallieres, & Morin, 2001)",,,,,,,,,,,,,,,,,,,,,,,,,,clip:ISI-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34785,Loneliness,,The state of feeling sad or dejected as a result of lack of companionship or being separated from others.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mental_and_Behavioral_Signs_and_Symptoms,,,,,The state of feeling sad or dejected as a result of lack of companionship or being separated from others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C34785,,,,,,,,,,,,,,,,,,,,,NCI Thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#PosttraumaticStressDisorder,Posttraumatic Stress Disorder,,Posttraumatic stress disorder (PTSD) is a severe anxiety disorder that can develop after exposure to any event that results in psychological trauma.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Symptom_Specific_Assessment_Tool,PTSD,,,,Posttraumatic stress disorder (PTSD) is a severe anxiety disorder that can develop after exposure to any event that results in psychological trauma.,,"Marshall-Berenz et al., 2010",,,,,,,,,,,,,,,,,,,,,,,,,,clip:PosttraumaticStressDisorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#SuicidalThoughts,Suicidal Thoughts,,Thoughts of taking one's own life.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychiatric_Disorder,suicidal ideation,,,,Thoughts of taking one's own life.,,NCI thesaurus,,,,,,,,,,,,,,,,,,,,,,,,,,clip:SuicidalThoughts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/SNOMEDCT/4296008,Transsexualism,,,false,,,http://purl.bioontology.org/ontology/SNOMEDCT/87991007,"Transsexualism (disorder)
Transsexualism, NOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNOMED clinical terms,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53234,F-Test,,"A test of the hypothesis that the standard deviations of two normally distributed populations are equal, and thus that they are of comparable origin.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53230,F Test,,,,"A test of the hypothesis that the standard deviations of two normally distributed populations are equal, and thus that they are of comparable origin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C53234,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/MESH/D007578,Jealousy,,"An irrational reaction compounded of grief, loss of self-esteem, enmity against the rival and self criticism.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Emotion,Jealousies,,,,"An irrational reaction compounded of grief, loss of self-esteem, enmity against the rival and self criticism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,MESH:D007578,,,,,,,,,,,,,,,,,,,,,Medical Subject Headings,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53236,Correlation Test,,,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C53236,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/MESH/U000013,Disciplines and Occupations,,,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MESH:U000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Locality,Locality,,"A location known by a local name (e.g., neighborhood, place, or district).",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Geographic_Area,,,,,"A location known by a local name (e.g., neighborhood, place, or district).",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Locality,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Depression,Depression,,A melancholy feeling of sadness and despair.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mood_Disorder,,,,,A melancholy feeling of sadness and despair.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Depression,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inpatient,Inpatient,,A patient who is residing in the hospital where he is being treated.,false,,,http://purl.org/net/miCLIP#MedicalStatus|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Patient,,,,,A patient who is residing in the hospital where he is being treated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Inpatient,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/SNMI/C0337787,Lower Class Economic Status,,,false,,,http://purl.bioontology.org/ontology/SNMI/C0337781,Low income status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNMI:C0337787,,,,,,,,,,,,,,,,,,,,,"Systematized Nomenclature of Medicine, International Version",,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43876,Arab,,Denotes a person with ethnic origins in the Semitic people originally from the Arabian peninsula and surrounding territories in the Middle East and northern Africa.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43866,,,,,Denotes a person with ethnic origins in the Semitic people originally from the Arabian peninsula and surrounding territories in the Middle East and northern Africa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C43876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CSP/2483-0949,Homosexual,,sexual attraction or relationship between members of the same sex.,false,,,http://purl.bioontology.org/ontology/CSP/4008-0087,"homosexuality
gay (sexual orientation)
lesbian",,,,sexual attraction or relationship between members of the same sex.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CRISP thesaurus, 2006",,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NBO_0000516,Atypical Depression,,"A major depressive disorder characterized by mood reactivity (paradoxical anhedonia) and positivity, significant weight gain or increased appetite (comfort eating), excessive sleep or somnolence (hypersomnia), a sensation of heaviness in limbs known as leaden paralysis, and significant social impairment as a consequence of hypersensitivity to perceived interpersonal rejection. [wikipedia:Atypical_depression]",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Depression,,,,,"A major depressive disorder characterized by mood reactivity (paradoxical anhedonia) and positivity, significant weight gain or increased appetite (comfort eating), excessive sleep or somnolence (hypersomnia), a sensation of heaviness in limbs known as leaden paralysis, and significant social impairment as a consequence of hypersensitivity to perceived interpersonal rejection. [wikipedia:Atypical_depression]",,,,,,,,,,,,,,,,,,,,,,,,,,,,j.0:NBO_0000516,,,,,,,,,,,,,,,,,,,,,Neuro Behavior Ontology,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Female,Female,,"A person who belongs to the sex that normally produces ova. The term is used to indicate biological sex distinctions, or cultural gender role distinctions, or both.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gender,F,,,,"A person who belongs to the sex that normally produces ova. The term is used to indicate biological sex distinctions, or cultural gender role distinctions, or both.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Female,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CRISP/2483-7344,Social Behavior Disorder,,behavior which conflicts with expected social norms and affects other individuals.,false,,,http://purl.bioontology.org/ontology/CSP/2483-6266,lying,,,,behavior which conflicts with expected social norms and affects other individuals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRISP thesaurus,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#DSI-SS4,DSI-SS4,,Depression Symptom Index-Suicidality Subscale designed for the assessment of suicidal impulses.,false,,,http://purl.org/net/miCLIP#DepressionSymptomIndex-SuicidalitySubscale,,,,,Depression Symptom Index-Suicidality Subscale designed for the assessment of suicidal impulses.,,"(DSI-SS, Metalsky & Joiner, 1997)",,,,,,,,,,,,,,,,,,,,,,,,,,clip:DSI-SS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/MESH/D012189,Retrospective Studies,,Studies used to test etiologic hypotheses in which inferences about an exposure to putative causal factors are derived from data relating to characteristics of persons under study or to events or experiences in their past. The essential feature is that some of the persons under study have the disease or outcome of interest and their characteristics are compared with those of unaffected persons.,false,,,http://purl.bioontology.org/ontology/MESH/D016022,"Retrospective Study
Studies, Retrospective
Study, Retrospective",,,,Studies used to test etiologic hypotheses in which inferences about an exposure to putative causal factors are derived from data relating to characteristics of persons under study or to events or experiences in their past. The essential feature is that some of the persons under study have the disease or outcome of interest and their characteristics are compared with those of unaffected persons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,MESH:D012189,,,,,,,,,,,,,,,,,,,,,MeHS,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/SNOMEDCT/304712004,Beck Scale for Suicide Ideation,,The BSSI is a 21 item self report inventory designed for the assessment of suicide intention. A score of 0–2 is assigned for each item and total scores for the BSSI range from 0 to 42 where an increase in score represents a higher level of suicidal ideation and possible intent.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Symptom_Specific_Assessment_Tool,"Beck scale for suicide ideation (assessment scale)
BSSI",,,,The BSSI is a 21 item self report inventory designed for the assessment of suicide intention. A score of 0–2 is assigned for each item and total scores for the BSSI range from 0 to 42 where an increase in score represents a higher level of suicidal ideation and possible intent.,,"(BSSI; Beck & Steer, 1991)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNOMED CT,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000031,BFO_0000031,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFO:0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#GeriatricSuicideIdeationScale,Geriatric Suicide Ideation Scale,,GSIS a new multidimensional measure of suicide ideation and related factors in older adults.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Symptom_Specific_Assessment_Tool,GSIS,,,,GSIS a new multidimensional measure of suicide ideation and related factors in older adults.,,"Heisel and Flett, 2006",,,,,,,,,,,,,,,,,,,,,,,,,,clip:GeriatricSuicideIdeationScale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Personal_Attribute,Personal Attribute,,The distinguishing qualities or prominent aspects of an individual person.,false,,,http://www.w3.org/2002/07/owl#Thing,"Subject Characteristics
Personal",,,,The distinguishing qualities or prominent aspects of an individual person.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Personal_Attribute,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Widowed_Status,Widowed,,Indicates a person who is no longer married because of the death of his/her spouse and has not remarried.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Marital_Status,Widowed Status,,,,Indicates a person who is no longer married because of the death of his/her spouse and has not remarried.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:Widowed_Status,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/RCD/XM0Ct,Lives Alone,,,false,,,http://purl.bioontology.org/ontology/RCD/Ua0IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCD:XM0Ct,,,,,,,,,,,,,,,,,,,,,"Read Codes, Clinical Terms Version 3 (CTV3)",,,,,,,,,,,,,,
http://purl.org/net/miCLIP#InterpersonalNeedsQuestionnaire,Interpersonal Needs Questionnaire,,The INQ is a 25-item self-report questionnaire speciﬁcally designed to assess the two components of suicide desire proposed by the IPTS: thwarted belongingness and perceived burdensomeness.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Symptom_Specific_Assessment_Tool,INQ,,,,The INQ is a 25-item self-report questionnaire speciﬁcally designed to assess the two components of suicide desire proposed by the IPTS: thwarted belongingness and perceived burdensomeness.,,"Van Orden et al., 2008",,,,,,,,,,,,,,,,,,,,,,,,,,clip:InterpersonalNeedsQuestionnaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.icn.ch/icnp#Ambivalence,Ambivalence,,State of experiencing contradictory and opposite feelings about the same object.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Emotion,,,,,State of experiencing contradictory and opposite feelings about the same object.,,,,,,,,,,,,,,,,,,,,,,,,,,,,icnp:Ambivalence,,,,,,,,,,,,,,,,,,,,,International Classification for Nursing Practice,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/CSP/4000-0357,Veteran,,"person who has served in a military force, especially during a war.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Person,,,,,"person who has served in a military force, especially during a war.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CRISP thesaurus, 2006",,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/MESH/D012586,Science,,"The study of natural phenomena by observation, measurement, and experimentation.",false,,,http://purl.bioontology.org/ontology/MESH/D010811,,,,,"The study of natural phenomena by observation, measurement, and experimentation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,MESH:D012586,,,,,,,,,,,,,,,,,,,,,MeSH,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/MESH/D003430,Cross-Sectional Studies,,Studies in which the presence or absence of disease or other health-related variables are determined in each member of the study population or in a representative sample at one particular time. This contrasts with LONGITUDINAL STUDIES which are followed over a period of time.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25391,"Analyses, Cross Sectional
Analyses, Cross-Sectional
Analysis, Cross Sectional
Analysis, Cross-Sectional
Cross Sectional Analyses
Cross Sectional Analysis
Cross Sectional Studies
Cross Sectional Survey
Cross-Sectional Analyses
Cross-Sectional Analysis
Cross-Sectional Study
Cross-Sectional Survey
Cross-Sectional Surveys
Disease Frequency Survey
Disease Frequency Surveys
Prevalence Study
Studies, Cross-Sectional
Studies, Prevalence
Study, Cross-Sectional
Study, Prevalence
Survey, Cross-Sectional
Survey, Disease Frequency
Surveys, Cross-Sectional
Surveys, Disease Frequency
CROSS SECTIONAL STUDIES
DIS FREQUENCY SURVEYS
ANAL CROSS SECTIONAL
CROSS SECTIONAL ANAL
SURVEYS DIS FREQUENCY
Prevalence Studies",,,,Studies in which the presence or absence of disease or other health-related variables are determined in each member of the study population or in a representative sample at one particular time. This contrasts with LONGITUDINAL STUDIES which are followed over a period of time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,MESH:D003430,,,,,,,,,,,,,,,,,,,,,MeSH,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#ElementarySchoolStudent,Elementary School Student,,"Elementary school students are students from kindergarten through either grade 5 or grade 6, depending on the region and time in history.",false,,,http://purl.bioontology.org/ontology/SNOMEDCT/65853000,,,,,"Elementary school students are students from kindergarten through either grade 5 or grade 6, depending on the region and time in history.",,adapted from: http://en.wikipedia.org/wiki/Primary_education_in_the_United_States,,,,,,,,,,,,,,,,,,,,,,,,,,clip:ElementarySchoolStudent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/miCLIP#ISI-2,ISI-2,,is a ISI index that measures the difficulty staying asleep.,false,,,http://purl.org/net/miCLIP#InsomniaSeverityIndex,,,,,is a ISI index that measures the difficulty staying asleep.,,"(ISI, Bastein, Vallieres, & Morin, 2001)",,,,,,,,,,,,,,,,,,,,,,,,,,clip:ISI-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77962,Hope,,A feeling of optimism that one will attain a desired outcome.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Emotion,"Hopeful
Hopefulness",,,,A feeling of optimism that one will attain a desired outcome.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C77962,,,,,,,,,,,,,,,,,,,,,NCI thesauros,,,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97161,Autism,,A disorder characterized by marked impairments in social interaction and language surface prior to age 3 years.,false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88412,,,,,A disorder characterized by marked impairments in social interaction and language surface prior to age 3 years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thesaurus:C97161,,,,,,,,,,,,,,,,,,,,,NCI thesaurus,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/MESH/D036301,Qualitative Research,,"Research that derives data from observation, interviews, or verbal interactions and focuses on the meanings and interpretations of the participants (From Holloway and Wheeler, ""Ethical issues in qualitative nursing research,"" Nursing Ethics, 1995 Sep; 2(3): 223-232).",false,,,http://purl.bioontology.org/ontology/MESH/D036262,"Research, Qualitative",,,,"Research that derives data from observation, interviews, or verbal interactions and focuses on the meanings and interpretations of the participants (From Holloway and Wheeler, ""Ethical issues in qualitative nursing research,"" Nursing Ethics, 1995 Sep; 2(3): 223-232).",,,,,,,,,,,,,,,,,,,,,,,,,,,,MESH:D036301,,,,,,,,,,,,,,,,,,,,,MeSH,,,,,,,,,,,,,,
http://www.ebi.ac.uk/efo/EFO_0001358,Post-Traumatic Stress Disorder,,"A class of traumatic stress disorders with symptoms that last more than one month. There are various forms of post-traumatic stress disorder, depending on the time of onset and the duration of these stress symptoms. In the acute form, the duration of the symptoms is between 1 to 3 months. In the chronic form, symptoms last more than 3 months. With delayed onset, symptoms develop more than 6 months after the traumatic event.",false,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psychiatric_Disorder,"ACUTE POST TRAUMATIC STRESS DIS
Acute Post Traumatic Stress Disorder
Acute Post-Traumatic Stress Disorder
CHRONIC POST TRAUMATIC STRESS DIS
Chronic Post Traumatic Stress Disorder
Chronic Post-Traumatic Stress Disorder
DELAYED ONSET POST TRAUMATIC STRESS DIS
Delayed Onset Post Traumatic Stress Disorder
Delayed Onset Post-Traumatic Stress Disorder
Neuroses, Post Traumatic
Neuroses, Post-Traumatic
Neuroses, Posttraumatic
POST TRAUMATIC STRESS DIS
POSTTRAUMATIC STRESS DIS
POSTTRAUMATIC STRESS DISORDERS
PTSD
PTSD - Post-traumatic stress disorder
Post Traumatic Stress Disorders
Post-Traumatic Neuroses
Post-Traumatic Neurosis
Post-Traumatic Stress Disorders
Post-traumatic stress syndrome
Posttraumatic Neuroses
Posttraumatic stress disorder
Posttraumatic stress disorder (disorder)
Posttraumatic stress disorder, NOS
STRESS DIS POST TRAUMATIC
STRESS DIS POSTTRAUMATIC
Stress Disorder, Post Traumatic
Stress Disorder, Post-Traumatic
Stress Disorder, Posttraumatic
Stress Disorders, Post Traumatic
Stress Disorders, Post-Traumatic
Stress Disorders, Posttraumatic
disorder, post-traumatic stress
post-traumatic stress disease
traumatic neurosis",,,,"A class of traumatic stress disorders with symptoms that last more than one month. There are various forms of post-traumatic stress disorder, depending on the time of onset and the duration of these stress symptoms. In the acute form, the duration of the symptoms is between 1 to 3 months. In the chronic form, symptoms last more than 3 months. With delayed onset, symptoms develop more than 6 months after the traumatic event.",,"GeneRIF:12232785
MSH:D013313
NCIt:C3389
DOID:2055
SNOMEDCT:47505003
NIFSTD:birnlex_12679
ICD9:309.81",,,,,,,,,,,,,,,,,,,,,,,,,,efo:EFO_0001358,,,,,,,,,,,,,,,,,,,,,Experimental Factor Ontology,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/SNOMEDCT/89217008,Female Homosexual,,,false,,,http://purl.bioontology.org/ontology/CSP/2483-0949,"Female homosexual state
Lesbianism
Lesbian
Female homosexuality
Female homosexual (finding)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNOMED clinical terms,,,,,,,,,,,,,,
