Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,Alt name,http://purl.obolibrary.org/obo/IAO_0000119#formal_citation
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adler_(Alfred),Adler (Alfred),,"Identifies biographical or autobiographical
studies and discussions of Adler's works.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adlerian_Psychotherapy,Adlerian Psychotherapy,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Individual Psychotherapy (Adlerian),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adolescent_Attitudes,Adolescent Attitudes,,"Attitudes of, not toward, adolescents.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adolescent_Development,Adolescent Development,,"Process of physical, cognitive, personality, and
psychosocial growth occurring from age 13 through
17. Use a more specific term if possible.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adolescent_Fathers,Adolescent Fathers,,Fathers aged 13-17 years.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Teenage Fathers,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adolescent_Mothers,Adolescent Mothers,,"Mothers aged 13-17 years. Consider also UNWED
MOTHERS.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Teenage Mothers,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adolescent_Pregnancy,Adolescent Pregnancy,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Teenage Pregnancy,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adolescent_Psychiatry,Adolescent Psychiatry,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adolescent_Psychology,Adolescent Psychology,,"Branch of developmental psychology devoted to the
study and treatment of adolescents. Use a more
specific term if possible.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adolescent_Psychopathology,Adolescent Psychopathology,,"The study of the causes and processes in the development of mental disorders, emotional problems, or maladaptive behaviors among adolescents. Used for the scientific discipline or for unspecified dysfunctions.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adolescent_Psychotherapy,Adolescent Psychotherapy,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adopted_Children,Adopted Children,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adoptees,Adoptees,,"Anyone who has been formally adopted as a
dependent. Limited to human populations.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adoption_(Child),Adoption (Child),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adoptive_Parents,Adoptive Parents,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenal_Cortex_Hormones,Adrenal Cortex Hormones,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenal_Gland_Disorders,Adrenal Gland Disorders,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenal_Gland_Secretion,Adrenal Gland Secretion,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenal_Glands,Adrenal Glands,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenal_Medulla_Hormones,Adrenal Medulla Hormones,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenalectomy,Adrenalectomy,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenergic_Blocking_Drugs,Adrenergic Blocking Drugs,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Beta Blockers,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenergic_Drugs,Adrenergic Drugs,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Adrenolytic Drugs,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenergic_Nerves,Adrenergic Nerves,,"Nerves that release catecholamines at a synapse after an
impulse.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Nerves (Adrenergic),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adrenergic_Receptors,Adrenergic Receptors,,"Class of neural receptors that are sensitive to
the neurotransmitters epinephrine and
norepinephrine.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Adrenaline Receptors|Receptors (Adrenergic)|Adrenoceptors,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adult_Attitudes,Adult Attitudes,,"Attitudes of, not toward, adults.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adult_Day_Care,Adult Day Care,,"Home- or center-based care of physically or
mentally disabled adults during daytime hours,
providing personal, social, and homemaker
services.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adult_Development,Adult Development,,"Process of physical, cognitive, personality, and
psychosocial growth occurring from age 18. Use a
more specific term if possible.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adult_Education,Adult Education,,"Formal or informal education for adults, including
but not limited to basic education, high school
equivalency, vocational education, correspondence
courses, continuing education, non-degree
coursework, and lifelong learning programs.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adult_Learning,Adult Learning,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adult_Offspring,Adult Offspring,,Ages 18 or older.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Grown Children|Adult Children,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Advance_Directives,Advance Directives,,"Declaration of personal wishes through legal
documents or written instructions pertaining to
future medical care if one becomes incapacitated.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,DNR|Do Not Resuscitate,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Advance_Organizers,Advance Organizers,,"Structural overview of material to be taught to
facilitate incorporation of new material into that
previously learned or known.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adventitious_Disorders,Adventitious Disorders,,"Disabilities that are accidental or acquired,
rather than congenital.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Adventitiously Handicapped,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adventure_Therapy,Adventure Therapy,,"Form of therapy focusing on active, risk-taking experiences as a therapeutic technique.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adverbs,Adverbs,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Advertising,Advertising,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Advocacy,Advocacy,,"The process of defending or pleading the cause of
another individual or group.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Aerobic_Exercise,Aerobic Exercise,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Aerospace_Personnel,Aerospace Personnel,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Flight Attendants|Aircraft Crew|Aviation Personnel|Navigators (Aircraft),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
